tweet,index,truncated,Language,username 
@CryptoDiffer @LunarCrush @NakamotoGames @REVV_Token @PancakeSwap @PhantasmaChain @KardiaChain @Kommunitas1… https://t.co/GMa7H1LsyH,5453,True,en,Mohammad_asl78
"😎
 @hamzaab2020 @moody_melons @cryproBee @nfttravelart @B2nz2n @Salvato37484842 @KingsArt198 @cherriesonttop… https://t.co/YAWHz7qPcd",5454,True,und,ramcstal
"RT @busraeth: 💫#NFTGiveaway💫
🔹1 x Meta Earth Service #NFT ( 350$ )

1⃣ Follow @MetaEarth_NFT &amp; @busraeth
2⃣ Like &amp; RT 
3⃣ Tag 2 friends

En…",5455,False,en,alemDARbhdr
"@thinley57 Guysss check out @TreasureToken_ It's a solid project #TTERC20 $TRSR
https://t.co/Stufisx4z0
#Crypto… https://t.co/FIkz46Xjdg",5456,True,en,kevinhermando09
"Hey @offboundsociety, Congrats! 🐐

You've been randomly selected as the winner for @EARNFT_NETWORK pre-sale/whiteli… https://t.co/9TmNHYghAg",5457,True,en,Leota49062378
Join #WarSindia #Whitelist Competition to be able to buy your #NFT Army Box FIRST. And have the chance to win thous… https://t.co/k0mJT6Oott,5458,True,en,Sbigwinner
"@gate_io Bitcoin, the money of the future, will one day be on the moon, then everything will change.

@SbetBar @HulyaU @ClauidioEtk",5459,False,en,Cihat281
"RT @TheNftySociety: Consider yourself a CNFT connoisseur? See if you can identify these super zoomed-in NFTs.

https://t.co/5oWOrSH2wV #CNF…",5460,False,en,TheNftySociety
Crazy work by @tanmayshah28,5461,False,en,heavens1522
"RT @TheLottoNFT: 🦸‍♀️ HUGE #Giveaway 🦸

We’re Giving Away: 
$100 $ETH 🤯
1 TLN #NFT to 1 winner 🦹
Plus 20 WL Spots 🙌

To Enter:
1️⃣ Follow…",5462,False,en,kumalawin
Promote it on @NFTsSaga,5463,False,en,Napkin78250812
"RT @GawsStiph: $100  •  24 HOURS ☀️

✅RT + Join TG: https://t.co/Fc1c9bjp7a (Post Proof)",5464,False,en,filoposy
"RT @AltcoinGemGod: Valerian @Valerian_NFT series NFT -Whitelist Event Started
 (1️⃣4️⃣9️⃣9️⃣9️⃣ pieces in total)
🌱-Join with this form and…",5465,False,en,Cerme4933
RT @TronX08: 🦁,5466,False,und,uMisty_NFT
@auslk1 Please DM your NFT Average price 👍,5467,False,en,nftwebz4
"Hey @sukhdev96, Congrats! 🐐

You've been randomly selected as the winner for @EARNFT_NETWORK pre-sale/whitelist spo… https://t.co/uXoqLhhccF",5468,True,en,Timothy32723340
"RT @OfficialTravlad: $30,000 #crypto giveaway. ( 6 x $5,000 )

How to enter:

i) Retweet
ii) Follow myself ( @officialtravlad ) 
iii) Turn…",5469,False,en,luckyfelicityyy
RT @Berry_Pie_NFT: Please look forward to it.🔥🔥🔥,5470,False,en,Bigwin579
"New artwork added on #signart
#NFT #cryptoart #NFTCommunity #NFTCollector
CHECK IT OUT!
https://t.co/8f1fzYyqyW",5471,False,en,SignArtNotifier
"RT @TheCybertarClub: 🎉Hello from the #Cybertar Club!

To celebrate our official meet-up, we are launching the 💵$5000💵 Genesis Airdrop for e…",5472,False,en,Soepry007
Stoked to represent! Thanks for the trippy Merch! @Tripsters #nft #NFTCommunity #nftmerch 😇🍄🐸 https://t.co/ompjveh3kO,5473,False,en,NFT_Tosh
"RT @ZercNFT: 🎉HUGE GIVEAWAY🎉 

🥳 Bored Ape Teen Club #Metaverse Reveal! 
💥#NFTGiveaway to CELEBRATE!
🍌Mint NOW https://t.co/Oenu4GiCrb

To…",5474,False,en,Witwit_bigwin07
Good project this is the best project for Airdrop so I support your project all time and all the best dear communit… https://t.co/efewsAOgAo,5475,True,en,MDSABBI23231715
@cryptoartist78 @crypto_prince2 @bm_saw 0x09A03cDb15ab0D9831Ad381D1F0530f7a8BB9937 #NFT #NFTCommunity #NFTs… https://t.co/vKAups7Ytn,5476,True,en,SelvianusAja
#affiliate #digitalmarketing #businesstools #tips #referral #onlineshop   #digitalmarketing #gift #shopping #gifts… https://t.co/AzmRNoO9mv,5477,True,und,bmurphypointman
"RT @Suhas_writes: टोल चे दर आज पासून वाढणार
रेडी रेकनर चे भाव आजपासून वाढणार
गोकुळचे दूध आज पासून महागणार
Crypto वर आजपासून कर
व्यावसायिक L…",5478,False,mr,jivikau
Promote it on @NftsPlanett,5479,False,en,nearnftclub
"Hey @Nartsio, Congrats! 🐐

You've been randomly selected as the winner for @EARNFT_NETWORK pre-sale/whitelist spot… https://t.co/ZahdeKXMYT",5480,True,en,Natasha12147507
"RT @FireHost77: 💰$100 | 24 hours ~ RT this

RT, Like, &amp; tag 3 friends on quoted tweet!

Good luck🍀",5481,False,en,yokwangi
@jf_nft @MiamiNFTweek https://t.co/xnCqcG5J0T,5482,False,und,Marwalor
"RT @ps_visualz: Gm NFT artist and collectors 🌞🌞
Have a great day ahead 🚀🚀 https://t.co/gW68PSBFSE",5483,False,en,rohitjalan_in
Crypto-skeptic gamers review bomb Storybook Brawl after FTX buys it https://t.co/2vBLM3c7Mv,5484,False,en,ADVT_official
"RT @jpeggler: 🚨 GIVEAWAY 🚨

ØG Giveaway  for Celestialz!

To join: 

• First 1000 will be entered
• ❤️&amp; RT 
• Must FØLLØW 
@CELESTIALZ777 &amp;…",5485,False,da,washedTim
"RT @DiamondFightin1: ❤️❤️❤️❤️WL GIVEAWAY❤️❤️❤️❤️
We present a whitelist to all you anime lovers out there.
It is limited to 100 people
Look…",5486,False,en,oikaica
"#Bitcoin is no ""private"" blockchain.  @wef",5487,False,en,Pe1per
"RT @metararity: 🎁 #Giveaway 🎁

We've partnered with @KiraverseNFT 

$400 (4x $100) #ETH or #Solana
5x KIRA Whitelist Spots!

To Enter:
1⃣Jo…",5488,False,en,Aimeeee98220970
RT @NamenoiNFT: dolldoll,5489,False,de,rakulone
RT @crypto_is_good: #icp #Bitcoin chain key integration https://t.co/qdBf3Q6VFq,5490,False,en,Effingnity
#affiliate #affiliatemarketing #deal #blogger #business #crypto #deals #discount #gifts #marketing #shopping #shop… https://t.co/SbFfntXc6p,5491,True,und,bmurphypointman
"RT @FrenchieBallers: Frenchie Ballers is more than a normal brand. We're an NFT community working in multiple mediums, leveling up together…",5492,False,en,_whirlwindxhan
"RT @HeroesOfArcan: 💎 Heroes Of Arcan is a « Play to Earn » game, in which players have the opportunity to earn money in the real world: 

B…",5493,False,en,CallMeTuking
"RT @theothersideNFT: TOS x Crocodoods

5 WL Spots
1️⃣Like, Retweet
2️⃣Tag 3 Friends
3️⃣Follow 
@theothersideNFT @crocodood &amp; @TOS_Moonpods…",5494,False,en,sDOUU9C2NZc82FI
"RT @K_Dreamz_: 🔔WHITELIST GIVEAWAY🔔

🏆10 #Whitelist Spots for 10 Lucky Winners!

To Enter:
1⃣ Follow @theminimiracles 
2⃣ Like and RT

Join…",5495,False,en,CryptoA23273277
"@ennzueth hey, I was wondering if you could be a web3 developer for developing a utility website for my upcoming nf… https://t.co/eZvBwpcvPY",5496,True,en,santhozi_d
"Hey @Gmugr, Congrats! You've been selected for a private role in @glyphicnfts's exclusive community of NFT investor… https://t.co/wei6UmIs0m",5497,True,en,Mariett31641773
"RT @GariToken: #NFTGiveaway 
Win 3 GARI Panda NFTs 👇

- Change DP to Gari Panda NFT logo
- Retweet pinned tweet. Tag 3 friends.
- Join our…",5498,False,en,1OmNamahShivay1
"RT @WavePunks_NFT: 🎁 BIG ETH #GIVEAWAY! 🎁

Prizes:
🏆 0.1 $ETH (350$)
🏆 10X WL

Must:
1️⃣ Follow ME &amp; @DeadApeClub
2️⃣ Like &amp; RT
3️⃣ Tag 3 F…",5499,False,en,iv_runv
NFT física de ovo de páscoa,5500,False,pt,PoxaDianna
Promote it on @nftswind,5501,False,en,2Jonny0
🤝 Follow me on @betfury. Let's hunt for Bitcoins together! Get an exciting experience on #1 I-Gaming platform with… https://t.co/vTFksoT1Wx,5502,True,en,BKarakulahoglu
"RT @zaeNFT: 🚨 NEXT BIG PROJECT 🚨

Found this project @Moondusa , spoke to the owner and your not gonna wanna miss out! 🚀

🔸WHITE PAPER RELE…",5503,False,en,yourainnn_
@DerekNFT3 @ThePossessedNFT Keep your eyes on the @MusicBearAwards 🚀🚀 #MBA #Music #Musiclover #Musicbearawards #nft… https://t.co/HINgNmAVx0,5504,True,en,cryptohunter077
"RT @NFTStrangeTimes: 🔥 GIVING AWAY 5 WL SPOTS 🔥

To Enter:

- RT Like + Follow @NFTStrangeTimes
- Join Discord: https://t.co/whsbouVmNi
- T…",5505,False,en,Mantipanchabba
"RT @OfficialTravlad: $30,000 #crypto giveaway. ( 6 x $5,000 )

How to enter:

i) Retweet
ii) Follow myself ( @officialtravlad ) 
iii) Turn…",5506,False,en,CryptoHero22
"RT @kai_ECO: 🙌Welcome to KAIECO!🙌
The Gamified token that rewards you for playing games, staking and interacting with other players in the…",5507,False,en,BigWinDan1
"@MMCrypto New generation of crypto exchanges, trading forex and commodities on #BlueBit with a native token named… https://t.co/RAetKWBh8S",5508,True,en,Nili116
"RT @KLAY_check: 🎉 태권V x 클레이체크🎉

🎁상품
NFT x 2
확정 WL x 50
비확정 WL x 50

1️⃣ 팔로우
@KLAY_check @RTKV_nft
2️⃣ RT, LIKE
3️⃣ 디스코드 입장
https://t.co/puJ…",5509,False,ko,junghwicheol
"Hey @aragornpolar, Congrats! 🐐

You've been randomly selected as the winner for @EARNFT_NETWORK pre-sale/whitelist… https://t.co/QuQLrdJe3r",5510,True,en,Dean06124713
"RT @airdropinspect: New airdrop: CanvasLand (CANVAS)
Total Reward: $50000 CANVAS + 2000 USDT
Rate: ⭐️⭐️⭐️⭐️
Winners: 5200 Random &amp; Top 100…",5511,False,en,Zawski1
"@NFT_Eddie Buy Warlus T #NFTCollection 

Floor: .05 #eth polygon 💎

My 7 years old granddaughter maked this collect… https://t.co/nb8cEPqzBH",5512,True,en,Lilith_NFTS
"RT @NotSheep_NFT: 🐑 YOU ARE EARLY 👀

ANY INTERACTION WILL BE CONSIDERED FOR WL!!!

#NFT #NFTCommunity #Whitelist #NFTcollection #azuki #Inv…",5513,False,en,Freakdd86
"RT @BootlersN: We will introduce ourselfs by giving away 1 $ETH and 5 wl spots for our #NFT #NFTGiveaway 

1. Retweet
2. Like
3. Follow

RE…",5514,False,en,AzerIsm31854767
"RT @AN_G_EL7: 人気がえぐい、、、　
HEXA NFTオークションに入札完了！ @ElenaNes6 @HEXANFT #HEXANFT https://t.co/la80GtUDbN",5515,False,ja,otamaotama3
RT @RKropachek: What is the ideal minting price for a highly detailed &amp; animated (3300 items) 3D NFT collection nowadays? Not too expensive…,5516,False,en,sAssygirl888
"RT @ladyincrypto: $100 GIVEAWAY ~ 12 HOURS ⏳️ 

- RT &amp; Follow @The_Delysium 

- Like/RT the tweet below 👇🏻",5517,False,en,marishangosita
#BuyBBNToken #bbntoken #bbnt #Invest #investing #crypto #FinancialFreedom #Cryptos #BinanceSmartChain #DeFi #Bscgem… https://t.co/yrLvY2GTeU,5518,True,und,710nishan
"🇯🇵 国内と海外のビットコイン価格比較 🗺
  🌐Binance: 44,636 USDT
  🇯🇵 Coincheck: 44,816 USD(USDレート換算)
💰コインチェック BTC/JPY: 5,463,619 円 💰… https://t.co/SQmhlR4RPc",5519,True,ja,NomadBitcoiner
"RT @missufe: $200 | 2.800.000 IDR in 24 Hours 🦄

- $100 👉🏻 RT &amp; Follow @thelottonft + RT, Like Quoted Tweet 👇🏻

- $100 Bonus 👉🏻 Join Discor…",5520,False,en,7bigwincityx
"RT @BroskeesNFTs: We've partnered with @BokiNFT to give away 3 spots to their Allowlist. 

To enter:
1. Follow @BroskeesNFTs  &amp;  @BokiNFT…",5521,False,en,gKen68298356
"RT @Candle_NFT: Andromeda Apes Galaxy League 
@AAGL_Official
 is finally launching TODAY! Be one of the first to gain access to their exclu…",5522,False,en,gantiankali03
i believed this amazing project will burning the future. brilliant business of genius brain passion with hype techn… https://t.co/XISSmjZfUD,5523,True,en,MdAhmod16
"RT @hellojieya: $1 | 14.000 IDR - end today

— rt, like, follow me
— reply done

(Jieya open cv crypto to idr rate 14k no fee)",5524,False,en,aminbigwin22
"RT @LOcommunityNFT: Nate cruisin on in...

Show us where you chill out most with Lofi beats!

🎵 Follow @LOcommunityNFT 
🎵 RT &amp; Like❤️

#NFT…",5525,False,en,camille_fia
@CoinMarketCap They should! There is no reason any organization would be looking the other way when it comes to cry… https://t.co/RsCmLht0fC,5526,True,en,animalconcerts
"@JncTechlabs MEME + UTILITY + CHARITY 
Drover Inu is a next generation community driven metaverse, gamefi and NFT d… https://t.co/PslxYtCBXj",5527,True,en,bebeshark333
@Ayoola3033 @AinaJohnAyomid1 @TheSavag451,5528,False,und,AdebisiJohn16
#affiliate #affiliatemarketing #deal #blogger #business #cryptocurrency #deals #discount #gifts #marketing… https://t.co/MS62NXmhFp,5529,True,und,brettmurphynet
"RT @JuiceSpaces: 🚨 Sneak Peak🚨 

All Juice Box NFT holders will earn passive income &amp; gain presale access to NFT projects. 🚀🚀 

1.Follow @J…",5530,False,en,Pecahsejuta1000
@NFTShillMachine https://t.co/W8XJGSEG1z,5531,False,und,NoProblemVegan
"RT @AirdropDet: 🔍 New #Airdrop: Meta Farm Verse

💲 Reward: Up to 2K MEFV (~$20) + 4M MEFV (~$40K) referral pool

🔴 Start the airdrop bot ht…",5532,False,en,MDSABBI23231715
"RT @OfficialTravlad: 7 hours until 6 members of my crypto notification squad win $5,000 each!",5533,False,en,iam_yang09
"RT @PolyGodIO: PolyGod #NFT referral program 🔥

Win NFTs and $1500+!

Prizes:
🎁3 referrals = $50 bonus
🎁5 referrals = One SILVER GOD-TIER N…",5534,False,en,Tyongwinn
RT @hocwallet: One more #NFT to end the month on a high note. I got this one from @gorillagangip. I can tell from those eyes that he’s as b…,5535,False,en,Drexxofficiall
"Mint a bear with a key fob in its mouth and win 1 of 8 cars being given away, receive royalties from ownership in a… https://t.co/3N2eMD5Vo3",5536,True,en,michael48866711
"RT @BuffaloBadAzz: OG Bears! Houses announcement, now our turn to win CNFT ABCs. 
LFG!
Enter to win a Bear
1. Like AND Retweet
2. Follow @o…",5537,False,en,JasonBrodock
"RT @abdi_nft: hi friends this is my latest nft art.  new ready

Prince of love
he's a tough man always a bone of contention for women

Only…",5538,False,en,viaSammiLaw
"RT @Fingers_nft: If you're seeing this, you're extremely early…🖐

Any interaction with this tweet give You a chance to earn a WL spot. Tag…",5539,False,en,yutaoffa
RT @VentiSwap_: Next week we will be launching VentiHeadz (80’s Edition). There will only be 5000 VentiHeadz to be minted with 3 rare ones…,5540,False,en,wealthysoon22
#linkedin #twitter #facebook #business #bitcoin #socialmedia #pinterest #dogecoin #deal #gift #gifts #giftideas… https://t.co/tHbwuRWdJL,5541,True,en,brettmurphynet
"RT @polker_PKR: ♣️♥️♠️♦️ #POLKERCREW ♦️♠️♥️♣️ 

Have you seen our recent PR on @thecapital_io 

It talks about our trip to #NFTLA, Extended…",5542,False,en,usman32407672
"RT @Punycodes2011: Oh
My
Freaking
God!!!!

“The first airplane is not for sale, the first lightbulb is not for sale, the first motorcar is…",5543,False,en,V1Cryptopunks
"RT @loungeloversnft: 💗ATTENTION LOVERS💗

MINT will take place TOMORROW so we are giving away 1 NFT to someone in the chat in the next 4 Hou…",5544,False,en,arasucibigwin
@TarisQistan_SM @MamenSudirman @Yopi_fir,5545,False,und,Abdi_Kuzan
"PUMP : 1-Hour Chart (1x!)
Coin    : #HIGHUSDT

Entry   : 6.343
R1        : 6.54 (% 3.0)
R2       : 7.0 (% 9.4)
R3… https://t.co/ThmcxTjUlX",5546,True,en,CoinBotAI
"RT @RoyalOutkasts: We're giving away 2 x NFT's + $100 🤯

Remember, if you're lucky enough to win a rare, you'll also receive 3 BNB as a rew…",5547,False,en,maspertamba86
@shillerqueen11 https://t.co/RoIoz6ombq,5548,False,und,Meimei073015501
"RT @AnitaK57335842: Bip Bip MAYDAY, MAYDAY! We’re under ATTACK.  PLEASE send HELLL…”Transmission Ended”

            “Hello…humans”
#TheCry…",5549,False,en,CroFamNFT
@minimyung Check this new NFT project: @ApeVampires. Really cool art + utility + good roadmap.,5550,False,en,ManiackNft
"RT @duckienft: #DuckieLand is running a massive $50.000 #airdrop campaign in $MMETA tokens!

Join our gleam competition:
🔗 https://t.co/fy8…",5551,False,en,mmajidsalimi7
RT @Skuy_GodMother: @elonmusk Almost release 100 Ultra Rare NFT📣📣📣📣. I’ll see you soon on our MULTIVERSE 🙋🏻‍♀️. The 1st MULTIVERSE META-FI…,5552,False,en,Diamondhand93
"@An_Thropogen Not what you thought you wanted, but what you need!

https://t.co/zkcE8NaMsJ",5553,False,en,BirdHouseMafia1
"RT @PetsOfElon: ✔️ Pets Of Elon Airdrop (New Round) is live!

🔵 Airdrop Reward: Up to 1,250 POE (~$35)

🔵 Referral Reward: 2 Million POE (~…",5554,False,en,Sohan1341
Check my new #NFT #NFTGiveaways #NFTCollection #NFTs #NFTdrop #Etherum #Airdrop #furry #NFTCommunity #OpenSeaNFT… https://t.co/RVLcbiLMj1,5555,True,en,i_miindii
"RT @ladyincrypto: $100 GIVEAWAY ~ 12 HOURS ⏳️ 

- RT &amp; Follow @The_Delysium 

- Like/RT the tweet below 👇🏻",5556,False,en,jaeminbigwinx
"RT @TheCybertarClub: 🎉Hello from the #Cybertar Club!

To celebrate our official meet-up, we are launching the 💵$5000💵 Genesis Airdrop for e…",5557,False,en,aman7010
"RT @oasys_games: ⭐️The Oasys Discord is Officially Open!⭐️
https://t.co/CMd6BFgura

To celebrate the launch,  our awesome partner @mycrypto…",5558,False,en,kembarbigwin
"@Crypt0Phil https://t.co/UqmjBxxOgX
@elonmusk @cz_binance @binance @Yourpop8 @TheCryptoLark  @Bitboy_Crypto… https://t.co/5nkjtZ33EL",5559,True,und,maxx9060
"RT @BotLegTaximan: 🎉Amazing project launching soon #ADA

🏆1 x Grass Land on Proxima Verse B 
Mint day distribusion ( 04 Apr , 3 PM UTC ) 🥳…",5560,False,en,CNFTlebbrent
"En @cryptolucha hoy celebramos el #DíadelTaco con el lanzamiento del token $TACOS 🌮, el primer proyecto #NFTLatino… https://t.co/JJijK0ZZ9x",5561,True,es,HReyesManuel
@ONGIAHN9 @ua_bui @OTHGIANG8 https://t.co/6OUac1W8C0,5562,False,und,clement_hop
RT @sneakerheadsoff: We are launching a series of twitter spaces soon!⏳Which SneakerHeads &amp; NFT guests do you hope to see?,5563,False,en,bluemlein303
RT @BTC_Archive: #Bitcoin helps those who want to be helped… 🤷🏻‍♂️ 😎 https://t.co/6xcQnfiu5W,5564,False,en,Crypto_lambda
"@OubiEth ••••••••••••••••••••••••••••••••••••••
Check it out : https://t.co/MMjW7cI4cJ
••••••••••••••••••••••••••••… https://t.co/yHPjJ1TlMU",5565,True,en,fallingxxup
RT @VentiSwap_: Next week we will be launching VentiHeadz (80’s Edition). There will only be 5000 VentiHeadz to be minted with 3 rare ones…,5566,False,en,drunkinsober
@Crypto__emily Bemil is great promising project. The project was executed in a very professional manner and had a c… https://t.co/B93hPgmn2K,5567,True,en,Longuu278164780
